listing_id,area_sqm,building_age_years,metro_m,center_km,bedrooms,floor,amenities_1km,renovation_score,has_elevator,sunlight_hours,monthly_rent,PC1,PC2,PC3,UMAP1,UMAP2
B0018422,136.8107,11,822.2508,7.7324,3,7,12,3,1,6.5623,4948.9132,-1.984587594819358,0.6719691208717508,0.11504493463249366,-0.3357016,8.260175
B0002553,131.4373,3,1896.4204,5.1049,4,9,12,4,1,7.4565,5057.7587,-1.9789579660678214,1.4692264022547699,0.7956571327569136,0.6632223,8.231926
B0007737,147.6713,23,2266.2917,19.3616,4,5,3,2,0,5.1643,3800.8979,1.117599519402337,1.8195573649895445,-2.1883867928896903,11.9844055,5.4295926
B0020697,148.3278,1,2036.164,24.193,5,18,1,4,1,5.7012,4459.7333,1.4528704310758218,2.647827285167239,1.5718756131057776,2.4088838,5.2767134
B0000778,64.188,14,3574.0257,23.5074,2,18,3,2,1,5.3665,2289.1274,2.6141366891232254,-0.5387986422220186,0.5862227712236142,-1.3405011,2.0541124
B0020578,92.0796,4,3633.6567,19.3618,4,19,6,4,1,6.096,3541.7872,1.341378060889214,1.0824183978265554,1.5130150327150838,0.6471222,3.4864714
B0016349,98.8814,14,746.8981,8.8459,2,3,11,5,0,5.6797,4197.956,-1.382041878008956,-0.6782824264181129,-1.3596385650978027,14.732924,6.325784
B0010486,129.1084,15,790.1834,16.5998,4,21,9,3,1,5.916,4629.6858,-0.7621893790619788,1.139926752728375,1.0489660812897712,0.16753091,7.031308
B0012409,105.6298,18,1352.4797,18.8368,4,16,6,2,1,5.6689,3415.3096,0.2914843264511535,0.8718708513371043,0.3191142670437968,-0.19278519,5.713003
B0005056,140.8866,20,2460.7205,20.4453,4,18,1,1,1,6.2265,3957.0754,1.442825284565018,2.0611136291347,0.19111143852370435,0.8235177,4.7269964
B0007735,81.6726,18,2340.8464,6.8561,2,17,9,1,1,4.7853,3040.3481,-0.17428169944905123,-1.1987161707116507,0.10061042539430864,-4.338903,4.5169578
B0013085,93.955,9,967.2105,7.7607,3,6,11,2,1,7.5119,4253.7154,-1.7582546621773625,0.21976419436594974,-0.13785049327498902,-1.3872312,7.8041954
B0017958,109.7751,32,675.0253,6.9228,2,24,7,1,1,6.6575,3692.167,-1.127581379866199,-0.2290119439324049,0.18661688648398214,-3.643583,7.851834
B0003189,112.7137,1,2151.3435,6.1402,4,8,12,3,0,5.8319,4367.834,-1.3727417800045343,0.690832085505979,-0.9980859263622117,13.948724,6.632826
B0016712,73.1571,30,2081.3021,18.3134,1,2,4,2,0,5.0515,2281.8041,1.4609192896123577,-1.2532286287053442,-2.710842686750943,14.545235,4.049847
B0012859,55.7534,9,1221.7068,9.9792,2,23,16,4,1,5.4268,3349.1604,-1.536384432725239,-1.8038334647991716,1.5830627304374347,-3.3289852,6.4268556
B0015285,58.9101,28,3324.3075,24.4136,2,23,5,3,1,4.4505,2084.9098,2.4769939391131985,-1.0061266963108384,0.7119756719858822,-2.6119838,2.293924
B0021160,74.2578,31,1770.0587,12.7987,1,25,10,1,1,6.4964,2860.0411,-0.2732167912263603,-1.3258786594937626,0.28300597985108455,-4.239355,4.5090437
B0021056,120.3936,17,2488.8692,15.8644,4,24,6,2,1,4.8064,3849.0834,0.6881410177578847,0.9282348000653582,0.9519993193111366,-0.1027073,5.089514
B0005286,108.2477,15,2818.6489,9.9614,3,23,11,2,1,6.503,4162.74,-0.5531966741695431,0.40507899321313734,0.9449484449341702,-1.166916,5.903096
B0004263,103.1479,7,3069.9577,13.3904,3,28,7,3,1,5.6717,4123.7561,0.5993407317123618,0.33378555197960746,1.8330542600133601,0.00808744,4.6400385
B0006128,55.7098,4,3367.8987,15.0942,1,22,8,4,1,5.824,2695.9798,1.0999425357581079,-1.4804884184757459,1.6935035320760348,-1.9076755,3.6798687
B0005722,40.1991,18,1379.2506,13.1995,1,20,6,4,1,3.5011,1915.8374,0.8253239230841145,-2.6895995178414283,1.018329136077828,-3.0580692,3.6641352
B0001882,96.2409,18,2000.335,14.3846,3,1,7,1,0,7.433,3381.207,-0.11506419143188182,0.7238941305548727,-2.5693236429376682,13.213719,5.8735924
B0015192,72.8441,16,1634.8417,21.1453,2,16,2,2,1,6.2204,2822.8051,1.448439147747788,-0.3589831653354827,0.3741037118753915,-1.9871882,3.4170158
B0001325,149.26,0,1739.137,15.5271,5,11,11,4,1,7.2939,5005.3412,-1.1916442803365563,2.5240291031171616,1.0785715166211702,1.1924314,7.663515
B0003555,152.5299,31,1930.4437,6.162,5,19,12,1,1,8.6,4681.1609,-2.2174219787490723,2.692818950788668,-0.0950614142028637,-1.9272112,9.096563
B0006819,50.2155,31,431.6349,1.8862,1,25,14,3,1,4.136,2787.2351,-1.871645543829947,-3.049755733625161,0.7006193762076693,-5.092242,6.1794147
B0002378,89.8549,19,519.2849,3.7069,2,14,12,2,0,5.8439,3800.8217,-1.9999884732927604,-1.072957833197401,-1.4303456675227613,15.183924,7.303839
B0011967,41.9251,14,2337.0231,22.4474,1,12,5,5,1,5.0773,1884.0341,1.8565349894907675,-1.751978087929142,0.8288933108812742,-1.4266433,2.639416
B0021130,143.5195,19,3562.3859,23.9924,4,26,4,4,1,2.9783,4215.8855,2.3927249198542713,1.2235065360674624,1.5180015667378504,0.8332806,3.4274802
B0003282,138.0655,8,120.0,4.2934,3,3,11,4,0,6.1252,5615.6909,-2.404914820529069,0.5079403563789044,-1.3742249261570694,14.136228,6.952512
B0017003,88.511,30,1234.8039,8.8631,2,1,13,2,0,5.2995,3245.8649,-1.2652678035571694,-1.0643579182695868,-2.791047868703901,15.673869,6.9180713
B0001048,75.3491,4,1233.2901,6.0368,3,9,8,3,1,5.454,3605.6098,-0.8778132939722537,-0.6342697563382699,0.46499797573124946,-1.9423559,6.0773234
B0013400,118.1567,25,1803.6348,12.6687,3,16,12,2,1,5.8566,4137.874,-0.8633714780048966,0.2997721250677074,0.06925513535564826,-1.6735762,7.074612
B0016633,78.4415,30,120.0,2.8446,2,23,14,3,1,5.4322,3961.6823,-2.419301541063238,-1.6073398925919538,0.6202150553757159,-4.568625,7.0180492
B0008244,132.3398,5,120.0,1.9763,5,1,11,3,0,4.7701,5546.7532,-2.514710934440057,0.9640679131141192,-1.675370507224084,13.856671,7.1532316
B0000841,77.3697,6,1242.7716,11.9712,2,12,4,1,1,6.1967,3325.8491,0.1980873554141235,-0.6375452143228204,0.15791405046617102,-2.42209,4.8693724
B0017702,130.4418,27,2678.6942,12.9354,4,11,10,1,1,5.9678,3974.345,-0.3018780828165695,1.2843937042209406,-0.6026578765436501,-0.6177775,6.272404
B0005794,133.3813,14,2421.5654,12.0546,4,6,6,2,0,6.9738,4063.1669,-0.15627448807974045,1.8433087267826245,-1.7987539139220223,12.31544,6.0843935
B0012699,60.3468,25,2545.4494,19.3337,2,1,4,3,0,5.9639,2097.5192,1.5116491474753948,-0.5731873476352585,-2.3587411630377937,14.075233,4.2715015
B0003090,91.1134,8,1970.8066,15.5083,2,16,4,3,1,6.6383,3523.3336,0.6634945911091403,-0.04197365136804458,0.8931853324705511,-1.0836738,4.1307535
B0008611,87.6281,1,818.5815,6.7613,2,16,6,4,1,5.4143,3938.5022,-0.6705812618081428,-0.8974497619941301,1.338560854374246,-2.2356732,5.8611693
B0004512,88.0874,1,2926.3575,21.9433,2,11,6,3,1,5.881,3476.3207,1.5085197920141338,-0.14584092314805916,0.7537056458174348,-0.9072644,3.0191288
B0016542,152.7479,23,2798.0869,11.9222,5,19,4,2,1,6.7268,4379.3962,0.18366159016815067,2.7083598565071845,0.40908646582847225,0.49997514,5.803891
B0001278,121.8436,9,2591.7342,13.2681,2,21,5,3,1,5.524,4224.8125,0.7139703248354199,0.1484666104451355,1.2333104427285653,-0.5554,4.764882
B0022191,88.6574,25,2709.0252,20.7192,3,20,4,3,1,5.867,2955.9962,1.5132774911535098,0.40462665405373194,0.6189848677703765,-0.40063503,3.9960947
B0001383,109.2374,32,1734.1744,15.1846,4,28,8,1,1,6.1072,3649.5144,-0.19263939658547963,0.9078765098163738,0.5099022995933042,-0.53536224,5.893365
B0021964,124.3825,15,2173.206,19.2874,3,13,5,4,1,5.8124,3811.1562,0.8279515628919827,0.9418289281094572,0.6824707654171054,1.0015528,4.9335775
B0013753,93.3388,18,2154.5055,9.144,3,27,8,3,1,4.8365,3598.4385,-0.12007051099395705,-0.3540722576669631,1.3560254097534001,-1.8219771,5.497331
B0012287,101.1064,31,3454.9602,21.7074,3,1,6,2,0,6.2822,2757.6236,1.5248992346043975,0.8702813519262707,-2.7720631846674633,12.615842,4.4627094
B0018758,68.8726,19,120.0,3.1912,1,24,13,3,1,5.8009,3871.733,-2.1757059702358603,-2.1535940692416418,1.06810791990721,-4.167079,6.8820267
B0009416,80.8506,28,3063.7063,24.5313,3,21,4,1,1,3.2212,2325.5934,2.5804192228764333,-0.4829346569271892,0.07815494268688211,-2.73194,2.298399
B0003512,35.2551,23,3287.7359,22.9634,1,8,2,2,1,5.6639,997.4884,2.755221607499794,-1.4810249950741579,-0.49575931645317034,-2.6443772,2.1245317
B0022156,135.6207,13,793.6529,10.5437,4,10,8,2,1,6.074,4530.9038,-1.1671782577601848,1.226139722499635,0.03869422018194819,-0.42623478,7.5028605
B0005084,99.4611,12,1357.7908,14.4059,3,17,12,4,1,6.1575,4423.6035,-0.9516646918709413,0.06558572157016986,1.0697555466167301,-1.2320192,6.555838
B0011306,89.8647,17,479.4439,1.5208,2,18,13,2,1,7.4189,4190.6441,-2.6448194342286486,-0.7290035379669623,0.4764024852672017,-3.5626736,7.756569
B0016362,61.5187,3,120.0,8.8044,3,1,6,2,0,6.4764,3176.283,-1.0166662005862546,-0.5210451195060669,-1.854883663798655,14.640136,6.27122
B0021491,90.3894,14,1132.784,8.8713,3,17,13,2,1,5.9216,3863.6195,-1.5472490742625267,-0.41274381496278983,0.5028552835129562,-2.394494,7.258622
B0006451,118.0754,13,1831.699,10.2198,3,4,6,3,0,5.1015,3926.2467,-0.06840207158565806,0.3578919550280191,-1.7176768524659538,13.654412,5.860998
B0002972,78.0105,31,3030.6999,17.8451,2,24,1,2,1,4.495,2355.6058,2.3079428364895307,-0.6747108178827332,0.44377785058396224,-2.653034,2.4639394
B0007509,145.8396,16,120.0,6.3064,4,4,12,3,0,6.194,5679.3148,-2.5148622548936084,1.1822727513726061,-1.799739473275534,13.830938,7.467194
B0007188,108.4131,12,859.5382,5.9229,3,7,11,3,1,7.0204,4550.4548,-1.9403728449077098,0.2983911609029958,0.07245583861919379,-1.1831844,7.917153
B0007948,42.534,6,1775.7134,6.8387,1,1,16,4,0,4.5518,2640.026,-1.2242831005412362,-2.749083113556569,-1.5272563711976166,15.568783,5.8008785
B0010249,37.8827,14,1875.2204,14.9517,2,4,7,1,0,4.0069,1621.3233,0.8905442097943014,-1.968269029885479,-2.2820209074793953,15.172118,4.250437
B0019978,55.0414,4,201.1288,4.8489,2,14,13,3,1,3.8556,3316.1522,-1.688958816561929,-2.422275072374787,0.8009651613329167,-3.6257353,5.951924
B0016735,39.7195,17,1836.3596,9.7184,1,19,10,2,1,4.0154,2409.1319,0.09788471596287178,-2.769497501952412,0.49547844549332026,-4.2950163,4.8208623
B0012827,148.3279,17,2358.1459,10.219,4,9,10,2,1,5.0459,4471.4422,-0.6004813318487673,1.2475926590618809,-0.18070729194174764,0.07690386,6.6686
B0005000,87.939,31,682.3303,5.6163,4,2,13,2,0,5.9415,3789.0573,-2.1341637808928957,0.03708923093154051,-2.734444799469617,14.434633,7.78268
B0005349,49.7366,2,3285.8856,22.2341,3,8,8,3,1,5.0909,2461.2054,1.61451735279988,-0.5990940792616058,0.47174622124608656,-0.7042894,2.4709332
B0011506,103.5829,10,2828.7601,15.1055,4,23,7,3,1,6.7267,3901.0679,0.31326725962816626,1.223273612152168,1.3744711946852386,1.0233301,5.8010263
B0011086,91.3696,9,3059.8478,21.5089,3,6,2,2,1,5.3445,2821.2047,2.123826087750273,0.44895340023906727,-0.1380032543812459,0.29282272,2.6397436
B0002274,43.3128,17,131.5778,4.9727,1,28,7,1,0,4.9978,2093.9465,-0.855479880666022,-2.5936259129187906,-0.5759507343239555,15.7595415,5.762657
B0010445,55.7613,26,2728.6262,11.5916,2,9,9,1,0,5.7756,2323.9257,0.31340867916320925,-1.1457955771268729,-2.2869733787431508,15.085851,4.867859
B0005887,100.3711,5,3113.8044,10.5147,3,11,7,4,0,6.4193,3916.7408,0.2123474677860542,0.5669620536691827,-0.6595311535239663,13.706576,5.4566965
B0004342,75.1806,6,1090.7809,17.2568,2,18,6,2,1,5.0785,3238.6271,0.48691158850552907,-1.0102358134719693,0.8446418356192416,-2.2682915,4.0219088
B0007649,91.4098,28,2275.386,16.2448,4,5,3,1,0,3.9336,2934.6957,1.3578256560127826,0.3070539327888744,-2.646084242089717,13.008852,4.8161535
B0006267,61.5735,20,1566.6829,16.5083,2,4,10,4,0,5.4703,2747.19,0.007877303071409813,-1.1374976913833852,-1.7346566857873635,14.855019,5.3350434
B0017506,39.7163,21,3157.1056,21.717,1,6,3,1,1,4.853,1166.339,2.5958538052441122,-1.7564969228262237,-0.8313930344514936,-2.9225314,1.9415419
B0001054,52.4404,16,2640.2144,9.1204,2,26,10,3,0,4.09,2637.5585,0.22827869774886692,-1.8534693660776564,-0.20314297472340961,15.328179,5.117751
B0011402,43.3302,7,2144.0335,3.5532,1,13,11,2,1,3.7391,2608.4297,-0.3897634264238338,-2.918851513737768,0.37138878767449435,-3.9044802,5.0345592
B0007586,46.2656,30,2830.1693,20.7699,1,24,3,1,1,5.0,1518.6387,2.322851113347935,-1.6981646619056394,0.22726810085990298,-3.4810772,2.3395607
B0002687,57.6394,4,1878.5948,16.5587,1,28,4,4,1,5.2172,2726.4178,1.218780046093841,-1.635264631521971,2.141977357046685,-1.8315198,3.4900622
B0014765,53.7122,10,1403.2218,4.282,2,26,12,2,1,4.4454,3008.7591,-1.1053882745504922,-2.1330603783921807,1.2735759762343797,-4.1615605,5.7675443
B0013281,153.8937,12,120.0,10.068,5,6,11,4,0,5.7813,5917.9684,-2.1356678559599267,1.8703708561864123,-1.2595788926370584,13.718384,7.080004
B0014614,69.2428,2,1839.7617,8.7633,1,21,7,2,1,6.0937,2965.5868,-0.07998316219888406,-1.4781094527447518,1.2012716138850525,-2.81234,4.7885895
B0021496,105.3293,24,1049.8253,8.8422,3,18,12,3,1,5.7191,4173.4521,-1.472914916359826,-0.14517912976594088,0.4809252769008531,-2.4426498,7.359925
B0008689,63.4989,4,2044.0781,8.7419,2,2,14,3,0,5.8566,3201.1723,-1.0813486151178375,-1.2887608078640942,-1.586264060183715,14.884206,5.899397
B0007904,45.3223,25,1905.4758,15.9089,1,14,4,1,1,5.7543,1704.4817,1.1840960734274337,-1.7213567543871626,-0.35972107834086675,-3.796111,3.0372503
B0003298,88.4329,19,120.0,6.5591,2,23,12,5,1,5.7241,4459.5001,-1.9571218968716515,-1.124765260648777,1.4935703895673376,-2.1010332,6.956594
B0006354,79.5508,26,2502.9372,17.6976,3,17,8,2,1,6.989,2800.1207,0.4141382608092497,0.31050506676443856,0.12074629058014798,-0.9822156,5.0223575
B0017639,52.2408,4,865.9545,9.753,1,25,8,3,1,5.0581,3032.201,-0.3429922622109261,-2.2486446054386455,1.6546334584302558,-3.742081,5.390504
B0011548,139.0693,24,1969.4091,16.5822,5,19,9,3,1,6.577,4395.0417,-0.48010942993889905,2.2164292876463834,0.6112179081113008,0.53449506,6.438217
B0001075,114.3965,16,2705.4683,24.2159,4,16,5,3,1,5.0627,3462.7514,1.5868820459967115,1.1978298059434682,0.6357730258838136,1.0688589,4.2556634
B0005392,128.5386,23,3124.3783,18.0223,4,6,7,3,1,4.2039,3742.0091,1.0841863670616336,1.0501440968764828,-0.37725801893738764,0.58519185,4.793058
B0008210,56.3774,6,806.5477,2.4477,2,28,14,2,1,6.9453,3669.1126,-2.331946978684635,-1.5099855505482342,1.591958659347532,-3.4294076,7.07823
B0004375,154.5027,11,1898.7529,9.6986,4,24,7,3,1,7.0789,5183.3824,-0.8560745904058464,2.0340652102703376,1.432109430156625,0.61822486,7.3501067
B0001109,54.886,27,1239.2208,6.6997,2,1,11,2,0,5.4865,2326.5682,-1.0482372735609238,-1.5904766394056216,-2.7027322607495714,15.91588,6.506644
B0006888,69.4193,9,2907.7489,13.4844,2,18,8,3,1,4.2042,2993.9333,0.9164022552723275,-1.3087635524994523,0.965292467041219,-2.3139546,3.652683
B0008773,72.3915,12,2011.2827,7.5038,2,15,8,1,0,4.0934,2736.1808,0.02977560695393902,-1.5274866758471644,-1.3758595761595478,15.380583,5.1394343
B0016485,112.0806,29,1003.0644,9.8964,3,1,9,4,0,6.6387,3767.9994,-1.203299745008911,0.5258866925826222,-2.237559750984306,13.5705595,6.365173
B0012381,59.7616,15,1600.1075,12.1463,1,17,8,2,1,4.8702,2949.5357,0.228950282711477,-2.0167180613626368,0.43678257547269467,-3.9569097,4.403636
B0001825,62.5858,32,1556.6177,8.1134,2,1,11,2,0,4.5687,2456.1809,-0.6305889224722158,-1.6618760301433713,-2.8801384356504847,15.929426,6.1936407
B0004032,62.6932,32,1476.3113,8.0344,1,26,7,1,1,8.052,2355.1262,-0.6215974321113287,-1.0696027120801208,0.33376060272239,-4.29,4.747758
B0010432,63.5854,3,2353.0665,23.2059,1,20,2,3,1,5.6598,2462.1291,2.189682941762078,-1.0925027889270136,1.3500218757445364,-1.5662193,2.3682497
B0021002,110.1499,10,3725.9813,20.2153,4,4,2,2,0,4.7232,3152.4354,2.2548787009551354,1.2307424266040772,-1.8362320072346574,12.491561,4.178266
B0018457,73.2847,32,1536.1905,11.3707,2,15,11,1,0,5.8848,2717.5875,-0.6468272457685967,-1.042630820007953,-2.0324049190726794,15.175894,6.435714
B0000028,71.0612,23,120.0,2.6654,3,14,16,3,1,8.6,3803.2267,-3.4307062886969995,-0.2914035128383293,0.22264213456929738,-3.606029,7.953842
B0005268,84.721,25,2924.8597,15.3119,3,15,6,2,1,4.5731,2881.628,1.1534713103503504,-0.26005312954448,-0.028978384455088692,-1.422579,3.8463216
B0014167,136.341,19,120.0,5.8226,4,22,14,4,1,8.549,5824.609,-3.2628111170710943,1.5796176113606586,1.2464607635845346,-0.23504968,9.41662
B0007983,60.7074,24,1445.6866,3.7004,1,5,12,3,0,6.2383,2826.2373,-1.426155802935218,-1.8500347794083467,-2.054634274443991,15.720819,6.549212
B0010861,52.1032,28,3753.1843,20.2068,2,24,5,3,1,3.4076,2060.3573,2.560464548332903,-1.501291266557343,0.7649813545747813,-2.843386,1.8709064
B0004105,98.939,13,1396.1745,3.8345,4,11,12,3,1,4.7496,4302.5174,-1.6325196241570352,-0.09284583124782911,0.3104865833738638,-1.163009,7.642757
B0004894,129.8789,26,120.0,10.7862,4,17,10,3,1,5.8232,4929.8818,-1.6866573881230167,0.8843255956823177,0.3571251256409187,-1.0008092,8.148765
B0020376,144.3718,16,2511.7868,13.5648,4,9,8,2,1,6.5919,4550.3563,-0.24117511681982606,1.8379584395924313,-0.12077641812354839,0.30401695,6.4327245
B0013451,64.6822,28,268.2203,8.4584,2,8,13,2,0,5.7295,3010.8423,-1.7365416852609994,-1.5211562654163573,-2.199058193053889,15.878448,6.7980537
B0012306,68.9381,21,849.6493,6.7313,2,24,11,2,1,5.9141,3473.4845,-1.3568727184378395,-1.3533078341438065,0.7748408983186239,-4.37515,6.7382402
B0006376,116.4989,10,624.7055,6.3848,4,9,7,3,1,7.7171,4400.8905,-1.7051251337244502,1.339118102718882,0.31391741031083276,-0.07383936,8.254185
B0018699,72.565,26,2592.1489,19.9797,3,27,5,3,1,4.7878,2666.7013,1.5315146355016345,-0.32389154042383483,1.0919605404012935,-1.3587435,3.2817855
B0008539,110.906,28,1834.6388,3.4465,3,28,11,2,1,6.5187,4088.3127,-1.560569906483957,0.18163751636558,0.8677098647252612,-2.9597933,8.03318
B0000163,93.6357,24,2886.1722,22.4164,3,11,5,1,1,4.9988,2632.4455,1.7668466436520136,0.2238383548129264,-0.5174993087134796,-0.8799503,3.7993486
B0000885,98.3731,9,2201.0045,22.901,3,23,0,3,1,6.4259,3354.0051,1.880259359788132,0.8994414164448392,1.4102147770067543,0.77267724,3.4973717
B0003759,98.815,8,3496.9468,21.6574,3,23,6,2,1,4.8413,3484.7592,1.8299502140866428,0.2678371628942848,1.1804308636503935,0.4530764,2.9741118
B0006389,111.5192,9,1816.5426,19.2187,3,14,7,2,1,4.1584,3686.4841,0.7644720217311888,0.005529727862543441,0.4525299742907578,-0.22537175,3.700692
B0011193,84.1305,22,1096.4171,1.5773,2,4,11,3,0,5.5505,3435.2374,-1.6962428628905628,-1.151762294006312,-2.0583382733606714,15.342979,6.8702793
B0001012,100.073,32,2617.4333,16.0937,4,13,7,2,1,6.7128,3228.3972,0.3432755789472269,1.1661587264126478,-0.37821078631625416,-0.51041156,5.4446354
B0000328,107.9343,30,3138.6657,22.052,4,12,7,1,0,5.3489,2969.8915,1.3228945759677446,1.1040143769508655,-2.148674399901004,12.144638,5.1503186
B0013365,145.3525,9,3019.8956,13.8498,5,7,5,2,0,7.2601,4588.1406,0.20367646127245256,2.8349403308991334,-1.5317479137261436,12.078459,5.8599854
B0010043,121.2558,22,842.986,2.0375,3,15,16,3,1,6.6064,4876.6112,-2.9655711752825633,0.08518777757840264,0.3277993641925156,-2.649536,8.267396
B0006444,129.6929,21,2410.8637,21.7301,3,9,4,2,0,7.2176,3534.679,1.021438989169589,1.6190153964108103,-1.7996066005557727,12.115599,5.2589545
B0021564,115.771,22,256.8847,6.3338,4,11,12,1,1,7.1234,4309.6685,-2.453402638258506,0.8350837630871276,-0.4384886523533249,-2.0393836,8.796826
B0002540,109.3071,32,2522.9677,7.9098,4,21,8,1,1,6.0494,3464.6669,-0.419214880337595,0.8475173612242434,-0.031325436010557095,-0.83515704,6.332005
B0004831,45.6509,12,1366.1122,10.6826,2,15,10,4,0,5.4451,2184.6118,-0.5017308984527287,-1.629426781622757,-0.6438183537704204,15.437941,5.598715
B0014440,104.5503,17,2728.5493,21.3967,3,3,3,3,0,5.5063,3269.7242,1.7056403927879422,0.7304255944928408,-1.9098457874574135,13.023724,4.401377
B0018340,84.2564,25,955.1667,2.9454,1,2,11,1,1,4.4194,3179.7847,-1.278486637961256,-2.0953780296859152,-1.2962261049919954,-4.6156735,5.424549
B0006184,131.566,22,2914.0562,23.1104,5,7,1,4,0,4.6746,3745.1926,2.050093680564674,2.184182028367258,-1.5197821663497282,12.158747,4.6392603
B0000973,54.4964,21,3810.2359,14.5326,2,9,6,3,1,4.4688,2140.3766,1.7389587383719318,-1.2481831848525538,-0.12618569677883484,-2.605907,2.585568
B0012250,40.0773,5,1314.2594,3.6318,1,28,12,2,1,4.3295,2826.0117,-1.016506122825453,-2.9825413843356334,1.5812940624191565,-4.204939,5.758908
B0002784,87.4304,8,1404.5584,17.2501,3,17,9,3,1,5.715,3623.7921,-0.10387936047690806,-0.12075525630316973,0.9607585750900107,-1.2141038,5.360613
B0005139,64.666,32,3182.8413,24.9715,2,24,1,2,1,3.7234,1966.8273,3.180034036988611,-0.9841218874499119,0.40503353467391356,-2.8792312,2.0229409
B0010848,125.0771,20,1107.6151,16.3008,3,22,7,2,1,5.2816,4292.3146,-0.07491809930711063,0.43595411553229485,0.6970428611116867,-0.75228405,5.6710095
B0010985,76.0009,28,1678.0099,18.2413,2,2,3,4,0,6.6429,2579.4366,0.9475016362730879,-0.1420450203118418,-2.132057359016032,14.006418,4.686017
B0000176,141.792,3,658.2275,6.2702,4,8,13,4,1,8.5291,5344.2798,-2.864331256731935,1.8266089250563076,0.7376328306332692,0.39777327,8.786206
B0021825,121.4842,25,120.0,3.5278,3,19,10,1,1,7.1991,4795.7501,-2.38253516137201,0.42130285527220057,0.05828096697908306,-2.7635818,8.641368
B0000238,40.5574,27,4900.0,23.1812,2,13,4,1,1,4.8351,1319.9642,3.292454981214081,-1.0264843369458168,-0.49429114420800047,-2.9165378,1.9482973
B0000783,146.573,23,3499.6258,24.9992,5,20,1,3,1,4.136,3917.926,2.556870322079526,2.310359196561093,0.711667299918641,1.7397392,3.9471452
B0001490,98.7201,25,2213.9037,12.0447,2,1,3,1,0,4.869,2908.1409,0.9790971133830723,-0.4119756967319392,-2.8504934092472993,14.19342,4.736493
B0002779,67.997,4,3432.9816,24.312,2,18,5,5,1,5.1893,2805.1236,2.2832126688710597,-0.5493796712781144,1.6504567568671176,-0.6991607,2.7135506
